local,genero,data,salario
"*, *, France",*,*/*/*,$2561.84
"*, *, France",*,*/*/*,$7474.04
"*, *, France",*,*/*/*,$1032.68
"*, *, *",*,*/*/*,$3875.41
"*, *, *",*,*/*/*,$6630.49
"*, *, *",*,*/*/*,$4631.52
"*, *, *",*,*/*/*,$4306.65
"*, *, *",*,*/*/*,$4107.46
"*, *, *",*,*/*/*,$7665.45
"*, *, *",*,*/*/*,$2969.04
"*, *, *",*,*/*/*,$1583.21
"*, *, *",*,*/*/*,$4531.43
"*, *, *",*,*/*/*,$6881.36
"*, *, *",*,*/*/*,$2946.37
"*, *, *",*,*/*/*,$1455.74
"*, *, *",*,*/*/*,$6293.42
"*, *, *",*,*/*/*,$6436.46
"*, *, *",*,*/*/*,$7924.89
"*, *, *",*,*/*/*,$6578.25
"*, *, *",*,*/*/*,$6173.77
"*, *, France",*,*/*/*,$1655.67
"*, *, France",*,*/*/*,$5459.27
"*, *, France",*,*/*/*,$7068.52
"*, *, France",*,*/*/*,$4959.20
"*, *, France",*,*/*/*,$7199.46
"*, *, France",*,*/*/*,$2208.72
"*, *, France",*,*/*/*,$1466.87
"*, *, France",*,*/*/*,$1742.83
"*, *, France",*,*/*/*,$6691.81
"*, *, France",*,*/*/*,$1555.57
"*, *, France",*,*/*/*,$5700.29
"*, *, France",*,*/*/*,$3772.66
"*, *, France",*,*/*/*,$7125.73
"*, *, France",*,*/*/*,$4197.51
"*, *, France",*,*/*/*,$6648.08
"*, *, France",*,*/*/*,$2627.52
"*, *, *",*,*/*/*,$4348.19
"*, *, *",*,*/*/*,$7478.53
"*, *, *",*,*/*/*,$5663.67
"*, *, *",*,*/*/*,$3014.90
"*, *, *",*,*/*/*,$6191.96
"*, *, *",*,*/*/*,$4576.59
"*, *, *",*,*/*/*,$886.98
"*, *, *",*,*/*/*,$6509.58
"*, *, *",*,*/*/*,$7201.47
"*, *, *",*,*/*/*,$3028.28
"*, *, *",*,*/*/*,$4733.60
"*, *, *",*,*/*/*,$5238.49
"*, *, *",*,*/*/*,$1735.93
"*, *, *",*,*/*/*,$5396.24
"*, *, *",*,*/*/*,$6075.15
"*, *, *",*,*/*/*,$4718.05
"*, *, *",Female,*/*/*,$5532.48
"*, *, *",Female,*/*/*,$4550.26
"*, *, *",Female,*/*/*,$7591.61
"*, *, *",Female,*/*/*,$5964.41
"*, *, *",Female,*/*/*,$3639.38
"*, *, *",Female,*/*/*,$1610.27
"*, *, *",Female,*/*/*,$2309.35
"*, *, *",Female,*/*/*,$5796.92
"*, *, *",Female,*/*/*,$3090.80
"*, *, *",Female,*/*/*,$1367.51
"*, *, *",Female,*/*/*,$1653.56
"*, *, *",Female,*/*/*,$5189.45
"*, *, *",Female,*/*/*,$4052.82
"*, *, *",Female,*/*/*,$2029.76
"*, *, *",Female,*/*/*,$3572.00
"*, *, *",Female,*/*/*,$3082.24
"*, *, *",Female,*/*/*,$4772.43
"*, *, *",Male,*/*/*,$3770.58
"*, *, *",Male,*/*/*,$1191.22
"*, *, *",Male,*/*/*,$6223.79
"*, *, *",Male,*/*/*,$5736.48
"*, *, *",Male,*/*/*,$3945.26
"*, *, *",Male,*/*/*,$6383.39
"*, *, *",Male,*/*/*,$7825.33
"*, *, *",Male,*/*/*,$4263.66
"*, *, *",Male,*/*/*,$7063.28
"*, *, *",Male,*/*/*,$5116.30
"*, *, *",Male,*/*/*,$7145.67
"*, *, *",Male,*/*/*,$1020.66
"*, *, *",Male,*/*/*,$2851.56
"*, *, *",Male,*/*/*,$4354.51
"*, *, *",Male,*/*/*,$7503.54
"*, *, *",Male,*/*/*,$6769.72
"*, *, *",Male,*/*/*,$1452.90
"*, *, *",Male,*/*/*,$1534.82
"*, *, *",Male,*/*/*,$5328.86
"*, *, *",Male,*/*/*,$2344.10
"*, *, *",Male,*/*/*,$7814.46
"*, *, *",Male,*/*/*,$959.80
"*, *, *",Male,*/*/*,$3392.24
"*, *, *",Male,*/*/*,$2435.84
"*, *, *",Male,*/*/*,$5747.87
"*, *, *",Male,*/*/*,$4477.79
"*, *, *",Male,*/*/*,$7718.68
"*, *, *",Male,*/*/*,$996.76
"*, *, *",Male,*/*/*,$1395.82
"*, *, *",Male,*/*/*,$7900.09
"*, *, *",Male,*/*/*,$2587.42
"*, *, *",Male,*/*/*,$2280.82
"*, *, *",*,*/*/*,$3031.23
"*, *, *",*,*/*/*,$5366.98
"*, *, *",*,*/*/*,$2795.69
"*, *, *",*,*/*/*,$7376.21
"*, *, *",*,*/*/*,$4879.74
"*, *, *",*,*/*/*,$6834.47
"*, *, *",*,*/*/*,$805.10
"*, *, *",*,*/*/*,$5057.48
"*, *, *",*,*/*/*,$1812.50
"*, *, *",*,*/*/*,$953.73
"*, *, *",*,*/*/*,$2306.02
"*, *, *",*,*/*/*,$7589.64
"*, *, *",*,*/*/*,$4441.41
"*, *, *",*,*/*/*,$2587.45
"*, *, *",*,*/*/*,$7311.26
"*, *, *",*,*/*/*,$6185.72
"*, *, *",Male,*/*/*,$5726.93
"*, *, *",Male,*/*/*,$3218.09
"*, *, *",Male,*/*/*,$5977.38
"*, *, *",Male,*/*/*,$4930.16
"*, *, *",Male,*/*/*,$3840.66
"*, *, *",Male,*/*/*,$7885.38
"*, *, *",Male,*/*/*,$1265.76
"*, *, *",Male,*/*/*,$6525.63
"*, *, *",Male,*/*/*,$4511.71
"*, *, *",Male,*/*/*,$7783.26
"*, *, *",Male,*/*/*,$5169.65
"*, *, *",Male,*/*/*,$1755.24
"*, *, *",Male,*/*/*,$3372.24
"*, *, *",Male,*/*/*,$2282.26
"*, *, *",Male,*/*/*,$1823.14
"*, *, *",Male,*/*/*,$1846.26
"*, *, *",Male,*/*/*,$2816.85
"*, *, *",Male,*/*/*,$1681.00
"*, *, *",Male,*/*/*,$3567.45
"*, *, *",Male,*/*/*,$3362.11
"*, *, *",Male,*/*/*,$1697.67
"*, *, *",Male,*/*/*,$5721.70
"*, *, *",Male,*/*/*,$2946.19
"*, *, *",Male,*/*/*,$5002.09
"*, *, *",Male,*/*/*,$5910.48
"*, *, *",Male,*/*/*,$5731.07
"*, *, *",Male,*/*/*,$6189.32
"*, *, *",Male,*/*/*,$1900.04
"*, *, *",Male,*/*/*,$7355.48
"*, *, *",Male,*/*/*,$4260.81
"*, *, *",Male,*/*/*,$4979.70
"*, *, *",Male,*/*/*,$5778.85
"*, *, *",Male,*/*/*,$7242.59
"*, *, *",Male,*/*/*,$7937.78
"*, *, *",Male,*/*/*,$5443.77
"*, *, *",Male,*/*/*,$1319.03
"*, *, *",Male,*/*/*,$1174.30
"*, *, *",Male,*/*/*,$2468.51
"*, *, *",Male,*/*/*,$3030.74
"*, *, *",Male,*/*/*,$6721.69
"*, *, *",Male,*/*/*,$1240.82
"*, *, *",Male,*/*/*,$1909.73
"*, *, *",Male,*/*/*,$6327.46
"*, *, *",Male,*/*/*,$2789.50
"*, *, *",Male,*/*/*,$2692.72
"*, *, *",Male,*/*/*,$6261.32
"*, *, *",Male,*/*/*,$3027.41
"*, *, *",Male,*/*/*,$7314.87
"*, *, *",Male,*/*/*,$991.46
"*, *, *",Male,*/*/*,$4910.20
"*, *, *",Male,*/*/*,$6593.84
"*, *, *",Male,*/*/*,$4675.13
"*, *, *",Male,*/*/*,$3609.17
"*, *, *",Male,*/*/*,$5387.93
"*, *, *",Male,*/*/*,$5514.96
"*, *, *",Male,*/*/*,$1618.95
"*, *, *",Male,*/*/*,$4094.94
"*, *, *",Male,*/*/*,$6095.84
"*, *, *",Male,*/*/*,$5453.13
"*, *, *",Male,*/*/*,$5937.25
"*, *, *",Male,*/*/*,$1653.38
"*, *, *",Male,*/*/*,$6983.95
"*, *, *",Male,*/*/*,$4067.61
"*, *, *",Male,*/*/*,$6598.41
"*, *, France",*,*/*/*,$7634.03
"*, *, France",*,*/*/*,$4783.94
"*, *, France",*,*/*/*,$7689.77
"*, *, France",*,*/*/*,$1598.58
"*, *, France",*,*/*/*,$3531.22
"*, *, France",*,*/*/*,$5163.00
"*, *, France",*,*/*/*,$2772.86
"*, *, France",*,*/*/*,$976.45
"*, *, France",*,*/*/*,$6674.63
"*, *, France",*,*/*/*,$6860.11
"*, *, France",*,*/*/*,$6749.86
"*, *, France",*,*/*/*,$1958.82
"*, *, France",*,*/*/*,$2942.07
"*, *, France",*,*/*/*,$4796.47
"*, *, France",*,*/*/*,$3227.73
"*, *, France",*,*/*/*,$1073.36
"*, *, *",Male,*/*/*,$1127.28
"*, *, *",Male,*/*/*,$1622.77
"*, *, *",Male,*/*/*,$3585.70
"*, *, *",Male,*/*/*,$6517.73
"*, *, *",Male,*/*/*,$942.32
"*, *, *",Male,*/*/*,$6946.23
"*, *, *",Male,*/*/*,$7537.16
"*, *, *",Male,*/*/*,$5521.83
"*, *, *",Male,*/*/*,$3988.74
"*, *, *",Male,*/*/*,$4491.03
"*, *, *",Male,*/*/*,$2458.05
"*, *, *",Male,*/*/*,$1399.34
"*, *, *",Male,*/*/*,$1374.14
"*, *, *",Male,*/*/*,$6363.88
"*, *, *",Male,*/*/*,$6954.30
"*, *, *",Male,*/*/*,$3645.69
"*, *, *",*,*/*/*,$7782.63
"*, *, *",*,*/*/*,$3488.65
"*, *, *",*,*/*/*,$7039.05
"*, *, *",*,*/*/*,$1939.10
"*, *, *",*,*/*/*,$1403.76
"*, *, *",*,*/*/*,$5848.86
"*, *, *",*,*/*/*,$1483.52
"*, *, *",*,*/*/*,$1647.59
"*, *, *",*,*/*/*,$3646.85
"*, *, *",*,*/*/*,$4139.57
"*, *, *",*,*/*/*,$5074.78
"*, *, *",*,*/*/*,$2268.22
"*, *, *",*,*/*/*,$7202.18
"*, *, *",*,*/*/*,$1404.57
"*, *, *",*,*/*/*,$1411.11
"*, *, *",*,*/*/*,$3585.21
"*, *, *",Female,*/*/*,$5087.05
"*, *, *",Female,*/*/*,$5701.55
"*, *, *",Female,*/*/*,$3011.36
"*, *, *",Female,*/*/*,$2172.78
"*, *, *",Female,*/*/*,$1188.09
"*, *, *",Female,*/*/*,$7701.36
"*, *, *",Female,*/*/*,$4767.88
"*, *, *",Female,*/*/*,$5830.80
"*, *, *",Female,*/*/*,$3951.59
"*, *, *",Female,*/*/*,$6819.26
"*, *, *",Female,*/*/*,$2452.61
"*, *, *",Female,*/*/*,$3246.27
"*, *, *",Female,*/*/*,$3420.93
"*, *, *",Female,*/*/*,$5966.72
"*, *, *",Female,*/*/*,$7858.32
"*, *, *",Female,*/*/*,$7530.19
"*, *, *",*,*/*/*,$3574.50
"*, *, *",*,*/*/*,$2261.44
"*, *, *",*,*/*/*,$7794.99
"*, *, *",*,*/*/*,$7552.80
"*, *, *",*,*/*/*,$2558.30
"*, *, *",*,*/*/*,$6105.52
"*, *, *",*,*/*/*,$3078.97
"*, *, *",*,*/*/*,$5264.43
"*, *, *",*,*/*/*,$4902.14
"*, *, *",*,*/*/*,$4357.15
"*, *, *",*,*/*/*,$7800.59
"*, *, *",*,*/*/*,$7779.56
"*, *, *",*,*/*/*,$2608.66
"*, *, *",*,*/*/*,$7147.42
"*, *, *",*,*/*/*,$6606.39
"*, *, *",*,*/*/*,$7659.54
"*, *, *",*,*/*/*,$5213.70
"*, *, *",*,*/*/*,$3483.46
"*, *, *",*,*/*/*,$3303.24
"*, *, *",*,*/*/*,$2411.36
"*, *, *",*,*/*/*,$7373.73
"*, *, *",*,*/*/*,$3114.52
"*, *, *",*,*/*/*,$2098.58
"*, *, *",*,*/*/*,$1575.77
"*, *, *",*,*/*/*,$2533.07
"*, *, *",*,*/*/*,$4371.91
"*, *, *",*,*/*/*,$2880.77
"*, *, *",*,*/*/*,$7482.17
"*, *, *",*,*/*/*,$4575.88
"*, *, *",*,*/*/*,$7091.02
"*, *, *",*,*/*/*,$3229.72
"*, *, *",*,*/*/*,$6376.96
"*, *, France",*,*/*/*,$1022.20
"*, *, France",*,*/*/*,$1348.85
"*, *, France",*,*/*/*,$6939.54
"*, *, France",*,*/*/*,$7109.56
"*, *, France",*,*/*/*,$4680.61
"*, *, France",*,*/*/*,$6294.64
"*, *, France",*,*/*/*,$3752.70
"*, *, France",*,*/*/*,$5004.78
"*, *, France",*,*/*/*,$1824.90
"*, *, France",*,*/*/*,$4510.14
"*, *, France",*,*/*/*,$3381.06
"*, *, France",*,*/*/*,$5352.76
"*, *, France",*,*/*/*,$4953.85
"*, *, France",*,*/*/*,$6987.28
"*, *, France",*,*/*/*,$4583.37
"*, *, France",*,*/*/*,$5362.26
"*, *, United States",Male,*/*/*,$2065.92
"*, *, United States",Male,*/*/*,$3621.99
"*, *, United States",Male,*/*/*,$4901.14
"*, *, United States",Male,*/*/*,$1967.98
"*, *, United States",Male,*/*/*,$6488.85
"*, *, United States",Male,*/*/*,$2454.79
"*, *, United States",Male,*/*/*,$2212.91
"*, *, United States",Male,*/*/*,$5130.58
"*, *, United States",Male,*/*/*,$5411.17
"*, *, United States",Male,*/*/*,$7516.22
"*, *, United States",Male,*/*/*,$7248.09
"*, *, United States",Male,*/*/*,$7402.15
"*, *, United States",Male,*/*/*,$1006.79
"*, *, United States",Male,*/*/*,$3911.57
"*, *, United States",Male,*/*/*,$1966.51
"*, *, United States",Male,*/*/*,$7890.52
"*, *, *",Male,*/*/*,$1994.12
"*, *, *",Male,*/*/*,$6662.13
"*, *, *",Male,*/*/*,$1876.11
"*, *, *",Male,*/*/*,$1405.83
"*, *, *",Male,*/*/*,$5677.74
"*, *, *",Male,*/*/*,$2617.72
"*, *, *",Male,*/*/*,$7565.57
"*, *, *",Male,*/*/*,$3468.54
"*, *, *",Male,*/*/*,$6187.48
"*, *, *",Male,*/*/*,$4260.82
"*, *, *",Male,*/*/*,$3618.49
"*, *, *",Male,*/*/*,$5948.45
"*, *, *",Male,*/*/*,$7517.14
"*, *, *",Male,*/*/*,$962.88
"*, *, *",Male,*/*/*,$6056.46
"*, *, *",Male,*/*/*,$2263.59
"*, *, *",*,*/*/*,$3737.37
"*, *, *",*,*/*/*,$7947.82
"*, *, *",*,*/*/*,$2723.11
"*, *, *",*,*/*/*,$4460.26
"*, *, *",*,*/*/*,$7606.13
"*, *, *",*,*/*/*,$7048.51
"*, *, *",*,*/*/*,$5843.31
"*, *, *",*,*/*/*,$5404.43
"*, *, *",*,*/*/*,$1366.21
"*, *, *",*,*/*/*,$7844.90
"*, *, *",*,*/*/*,$1999.59
"*, *, *",*,*/*/*,$1403.09
"*, *, *",*,*/*/*,$7646.16
"*, *, *",*,*/*/*,$1160.22
"*, *, *",*,*/*/*,$5814.99
"*, *, *",*,*/*/*,$2874.62
"*, *, *",*,*/*/*,$4472.72
"*, *, *",*,*/*/*,$3200.25
"*, *, *",*,*/*/*,$4323.07
"*, *, *",*,*/*/*,$2381.31
"*, *, *",*,*/*/*,$4468.82
"*, *, *",*,*/*/*,$2562.92
"*, *, *",*,*/*/*,$4443.31
"*, *, *",*,*/*/*,$3775.21
"*, *, *",*,*/*/*,$4176.07
"*, *, *",*,*/*/*,$4615.15
"*, *, *",*,*/*/*,$7749.41
"*, *, *",*,*/*/*,$7817.66
"*, *, *",*,*/*/*,$2735.48
"*, *, *",*,*/*/*,$7745.97
"*, *, *",*,*/*/*,$7816.46
"*, *, *",*,*/*/*,$7982.36
